player_id,sim_time_min,heart_rate,accel_value,impact_event,major_event,tier,network_delay_ms,edge_latency_ms
19,1.5,86,1.52,False,False,2,81.86,0.01
20,1.5,65,1.81,False,False,2,82.7,0.01
21,1.5,80,1.16,False,False,2,49.43,0.01
22,1.5,93,1.81,False,False,2,88.94,0.01
1,1.88,88,0.66,False,False,2,142.77,0.01
2,1.88,81,1.96,False,False,2,42.57,0.01
3,1.88,80,1.82,False,False,2,50.6,0.01
4,1.88,83,0.97,False,False,2,149.04,0.01
5,1.88,74,1.42,False,False,2,86.99,0.01
6,1.88,83,1.07,False,False,2,141.58,0.01
7,1.88,100,0.64,False,False,2,66.29,0.01
8,1.88,71,1.96,False,False,2,119.49,0.01
9,1.88,88,0.67,False,False,2,79.29,0.01
10,1.88,81,1.62,False,False,2,93.1,0.01
11,1.88,73,1.23,False,False,2,34.73,0.01
12,1.88,76,0.67,False,False,2,45.02,0.01
13,1.88,97,0.62,False,False,2,112.53,0.01
14,1.88,69,1.42,False,False,2,118.94,0.01
15,1.88,73,1.34,False,False,2,37.54,0.01
16,1.88,83,1.2,False,False,2,78.52,0.01
17,1.88,77,1.06,False,False,2,52.09,0.01
18,1.88,76,1.58,False,False,2,70.14,0.01
19,1.88,88,1.45,False,False,2,35.18,0.01
20,1.88,66,1.27,False,False,2,42.53,0.01
21,1.88,83,1.05,False,False,2,42.92,0.01
22,1.88,93,0.64,False,False,2,53.74,0.01
1,2.25,85,1.22,False,False,2,27.51,0.01
2,2.25,78,1.19,False,False,2,137.99,0.01
3,2.25,82,1.99,False,False,2,131.41,0.01
4,2.25,85,0.61,False,False,2,130.27,0.01
5,2.25,76,1.93,False,False,2,112.24,0.01
6,2.25,81,1.97,False,False,2,95.26,0.01
7,2.25,100,1.06,False,False,2,74.61,0.01
8,2.25,68,1.64,False,False,2,38.67,0.01
9,2.25,87,0.88,False,False,2,134.08,0.01
10,2.25,82,1.91,False,False,2,130.71,0.01
11,2.25,72,1.26,False,False,2,104.37,0.01
12,2.25,78,1.5,False,False,2,41.23,0.0
13,2.25,98,0.95,False,False,2,32.82,0.01
14,2.25,71,1.51,False,False,2,134.49,0.01
15,2.25,72,1.83,False,False,2,120.83,0.01
16,2.25,82,1.17,False,False,2,48.34,0.01
17,2.25,76,1.98,False,False,2,142.94,0.01
18,2.25,79,1.33,False,False,2,128.49,0.01
19,2.25,89,0.53,False,False,2,93.03,0.01
20,2.25,63,0.89,False,False,2,69.83,0.01
21,2.25,84,1.27,False,False,2,44.38,0.01
22,2.25,95,1.36,False,False,2,53.24,0.01
1,2.62,84,1.34,False,False,2,91.12,0.01
2,2.62,80,0.76,False,False,2,89.25,0.01
3,2.62,79,1.95,False,False,2,135.06,0.01
4,2.62,83,0.67,False,False,2,70.75,0.01
5,2.62,76,0.97,False,False,2,38.73,0.01
6,2.62,82,1.38,False,False,2,21.75,0.01
7,2.62,98,1.71,False,False,2,111.45,0.01
8,2.62,66,0.55,False,False,2,101.48,0.01
9,2.62,86,0.74,False,False,2,112.95,0.01
10,2.62,84,1.73,False,False,2,24.91,0.01
11,2.62,74,1.19,False,False,2,77.64,0.01
12,2.62,77,1.88,False,False,2,68.24,0.01
13,2.62,96,0.77,False,False,2,141.57,0.01
14,2.62,68,1.5,False,False,2,53.23,0.01
15,2.62,71,0.78,False,False,2,138.24,0.01
16,2.62,80,0.85,False,False,2,96.56,0.01
17,2.62,73,1.7,False,False,2,59.83,0.01
18,2.62,82,0.86,False,False,2,112.62,0.03
19,2.62,92,1.81,False,False,2,99.94,0.02
20,2.62,65,0.61,False,False,2,114.36,0.01
21,2.62,85,1.76,False,False,2,101.57,0.01
1,3.0,83,0.86,False,False,2,45.47,0.01
2,3.0,82,1.78,False,False,2,71.32,0.01
3,3.0,76,1.28,False,False,2,58.97,0.0
4,3.0,81,1.17,False,False,2,133.16,0.01
5,3.0,75,1.64,False,False,2,89.7,0.0
6,3.0,84,1.18,False,False,2,101.97,0.01
7,3.0,100,0.85,False,False,2,144.51,0.01
8,3.0,67,0.59,False,False,2,124.54,0.01
9,3.0,83,1.17,False,False,2,116.27,0.01
10,3.0,81,1.61,False,False,2,117.23,0.01
12,3.0,78,1.88,False,False,2,128.03,0.01
13,3.0,98,1.9,False,False,2,114.78,0.01
14,3.0,69,1.0,False,False,2,85.02,0.01
15,3.0,71,1.62,False,False,2,32.39,0.01
16,3.0,77,1.88,False,False,2,120.44,0.01
17,3.0,76,0.53,False,False,2,143.01,0.01
18,3.0,81,0.89,False,False,2,48.63,0.01
19,3.0,95,0.9,False,False,2,83.57,0.01
21,3.0,87,1.71,False,False,2,117.89,0.01
22,3.0,90,1.55,False,False,2,63.96,0.01
1,3.38,85,1.6,False,False,2,96.27,0.01
2,3.38,82,0.96,False,False,2,44.71,0.01
3,3.38,75,1.21,False,False,2,138.93,0.01
4,3.38,83,1.9,False,False,2,124.66,0.01
5,3.38,72,1.33,False,False,2,89.05,0.01
6,3.38,81,1.58,False,False,2,67.17,0.01
7,3.38,99,1.67,False,False,2,68.67,0.01
8,3.38,64,0.98,False,False,2,115.15,0.01
9,3.38,84,1.11,False,False,2,137.83,0.01
10,3.38,78,0.8,False,False,2,140.01,0.01
11,3.38,74,1.56,False,False,2,136.97,0.01
12,3.38,76,1.02,False,False,2,136.79,0.01
13,3.38,100,1.95,False,False,2,41.04,0.01
14,3.38,72,0.54,False,False,2,47.37,0.01
15,3.38,74,1.37,False,False,2,101.58,0.01
16,3.38,77,1.75,False,False,2,125.11,0.01
17,3.38,73,0.91,False,False,2,62.3,0.01
19,3.38,96,0.8,False,False,2,57.29,0.01
20,3.38,64,1.86,False,False,2,42.94,0.01
21,3.38,87,1.63,False,False,2,111.12,0.01
22,3.38,90,1.64,False,False,2,85.45,0.01
1,3.75,88,1.23,False,False,2,137.73,0.01
2,3.75,85,0.54,False,False,2,57.29,0.01
3,3.75,77,1.33,False,False,2,105.95,0.01
4,3.75,85,1.62,False,False,2,149.2,0.01
5,3.75,73,0.89,False,False,2,84.58,0.01
6,3.75,83,0.57,False,False,2,109.63,0.01
7,3.75,100,0.51,False,False,2,49.24,0.01
8,3.75,66,1.33,False,False,2,59.53,0.0
9,3.75,84,0.93,False,False,2,47.0,0.01
10,3.75,75,1.23,False,False,2,21.37,0.01
11,3.75,72,1.65,False,False,2,22.44,0.01
12,3.75,78,1.93,False,False,2,95.26,0.01
13,3.75,99,0.89,False,False,2,76.57,0.01
14,3.75,72,1.4,False,False,2,100.41,0.01
15,3.75,71,1.63,False,False,2,48.29,0.01
16,3.75,78,1.41,False,False,2,128.58,0.01
17,3.75,71,1.97,False,False,2,73.41,0.01
18,3.75,78,1.79,False,False,2,43.44,0.01
19,3.75,94,0.56,False,False,2,117.91,0.01
20,3.75,64,1.96,False,False,2,145.76,0.01
21,3.75,90,1.21,False,False,2,113.54,0.01
22,3.75,88,1.8,False,False,2,139.15,0.01
1,4.12,90,0.54,False,False,2,39.33,0.01
2,4.12,88,0.51,False,False,2,30.28,0.01
3,4.12,79,1.41,False,False,2,130.28,0.01
4,4.12,87,0.97,False,False,2,102.11,0.01
5,4.12,76,1.56,False,False,2,136.52,0.01
6,4.12,83,1.28,False,False,2,147.0,0.01
7,4.12,101,1.02,False,False,2,33.91,0.01
8,4.12,67,1.81,False,False,2,38.18,0.01
9,4.12,86,1.05,False,False,2,46.69,0.01
10,4.12,75,1.81,False,False,2,98.21,0.01
11,4.12,73,1.57,False,False,2,149.32,0.01
12,4.12,77,1.12,False,False,2,139.58,0.01
13,4.12,96,0.87,False,False,2,49.14,0.01
14,4.12,70,0.68,False,False,2,102.09,0.01
15,4.12,70,1.98,False,False,2,129.53,0.01
16,4.12,81,1.94,False,False,2,81.91,0.01
17,4.12,71,1.4,False,False,2,31.42,0.01
18,4.12,77,0.88,False,False,2,72.27,0.01
19,4.12,96,1.45,False,False,2,60.28,0.01
20,4.12,67,1.35,False,False,2,91.88,0.01
21,4.12,89,1.8,False,False,2,36.51,0.01
22,4.12,87,1.39,False,False,2,117.93,0.01
1,4.5,88,1.93,False,False,2,129.44,0.01
2,4.5,85,1.3,False,False,2,132.29,0.01
3,4.5,79,1.52,False,False,2,142.9,0.01
4,4.5,90,1.38,False,False,2,63.16,0.01
5,4.5,74,0.66,False,False,2,122.63,0.01
6,4.5,86,1.55,False,False,2,104.16,0.01
7,4.5,98,0.67,False,False,2,29.5,0.01
8,4.5,69,1.84,False,False,2,104.29,0.01
9,4.5,83,1.5,False,False,2,92.53,0.01
10,4.5,75,1.62,False,False,2,95.06,0.01
11,4.5,72,1.34,False,False,2,69.48,0.01
12,4.5,74,0.94,False,False,2,117.6,0.01
13,4.5,93,1.71,False,False,2,104.77,0.01
14,4.5,70,0.59,False,False,2,29.75,0.01
15,4.5,68,1.24,False,False,2,50.85,0.01
16,4.5,80,1.59,False,False,2,146.52,0.01
17,4.5,68,0.86,False,False,2,115.08,0.01
18,4.5,76,0.87,False,False,2,129.4,0.01
19,4.5,95,1.54,False,False,2,120.17,0.01
20,4.5,65,1.93,False,False,2,73.2,0.01
21,4.5,91,0.57,False,False,2,93.92,0.01
22,4.5,89,1.07,False,False,2,149.23,0.01
1,4.88,87,1.66,False,False,2,32.02,0.01
2,4.88,83,1.74,False,False,2,80.2,0.01
3,4.88,81,0.64,False,False,2,116.74,0.01
4,4.88,87,0.75,False,False,2,61.73,0.01
5,4.88,77,1.81,False,False,2,70.0,0.01
6,4.88,87,1.97,False,False,2,137.95,0.01
7,4.88,99,1.88,False,False,2,116.12,0.01
8,4.88,72,0.65,False,False,2,106.56,0.01
9,4.88,86,1.65,False,False,2,102.61,0.01
10,4.88,77,1.04,False,False,2,124.07,0.01
11,4.88,71,1.0,False,False,2,25.72,0.01
12,4.88,76,0.9,False,False,2,110.72,0.01
13,4.88,93,1.66,False,False,2,87.27,0.01
14,4.88,69,0.93,False,False,2,148.26,0.01
15,4.88,67,1.46,False,False,2,104.11,0.01
16,4.88,79,1.32,False,False,2,116.68,0.01
17,4.88,70,1.97,False,False,2,33.36,0.01
18,4.88,73,1.04,False,False,2,115.76,0.01
19,4.88,98,1.31,False,False,2,100.97,0.01
20,4.88,64,1.05,False,False,2,98.16,0.01
21,4.88,93,1.82,False,False,2,98.54,0.01
22,4.88,90,1.66,False,False,2,91.4,0.01
1,5.25,88,1.35,False,False,2,72.12,0.01
2,5.25,86,1.04,False,False,2,137.33,0.01
3,5.25,83,0.76,False,False,2,96.83,0.01
4,5.25,90,1.39,False,False,2,126.92,0.01
5,5.25,74,0.97,False,False,2,57.49,0.01
6,5.25,88,1.68,False,False,2,124.96,0.01
7,5.25,97,1.98,False,False,2,128.38,0.01
8,5.25,71,1.6,False,False,2,48.82,0.01
9,5.25,83,0.93,False,False,2,68.86,0.01
10,5.25,79,0.91,False,False,2,75.93,0.01
11,5.25,73,1.44,False,False,2,101.24,0.01
12,5.25,79,1.52,False,False,2,125.97,0.01
13,5.25,96,1.11,False,False,2,80.96,0.01
14,5.25,68,1.44,False,False,2,92.12,0.01
15,5.25,68,0.68,False,False,2,147.57,0.01
16,5.25,76,0.79,False,False,2,137.41,0.01
17,5.25,68,1.41,False,False,2,115.12,0.01
18,5.25,74,1.69,False,False,2,100.09,0.01
19,5.25,95,1.28,False,False,2,133.78,0.01
20,5.25,65,1.0,False,False,2,114.82,0.01
21,5.25,93,0.72,False,False,2,99.19,0.01
22,5.25,92,0.57,False,False,2,40.83,0.01
1,5.62,90,0.54,False,False,2,41.56,0.01
2,5.62,88,0.71,False,False,2,101.22,0.01
3,5.62,80,1.51,False,False,2,143.13,0.01
4,5.62,89,1.27,False,False,2,94.66,0.01
5,5.62,77,1.56,False,False,2,89.83,0.01
6,5.62,88,1.37,False,False,2,102.67,0.01
7,5.62,100,0.54,False,False,2,75.81,0.01
8,5.62,74,1.74,False,False,2,122.9,0.0
9,5.62,86,1.71,False,False,2,130.74,0.01
10,5.62,82,1.85,False,False,2,57.3,0.01
11,5.62,73,1.97,False,False,2,132.62,0.01
12,5.62,77,0.58,False,False,2,38.84,0.01
13,5.62,93,0.79,False,False,2,95.05,0.01
14,5.62,71,1.58,False,False,2,40.44,0.01
15,5.62,68,1.98,False,False,2,130.1,0.01
16,5.62,77,0.83,False,False,2,86.52,0.01
17,5.62,67,1.77,False,False,2,22.9,0.01
18,5.62,74,1.05,False,False,2,50.83,0.01
19,5.62,93,1.69,False,False,2,121.61,0.01
20,5.62,66,1.91,False,False,2,97.77,0.01
21,5.62,90,0.61,False,False,2,25.87,0.01
22,5.62,92,1.24,False,False,2,20.14,0.01
1,6.0,87,0.77,False,False,2,133.63,0.01
2,6.0,87,1.95,False,False,2,125.38,0.01
3,6.0,79,1.43,False,False,2,135.52,0.01
4,6.0,90,0.76,False,False,2,27.48,0.01
5,6.0,75,1.64,False,False,2,115.66,0.01
6,6.0,88,1.63,False,False,2,145.75,0.01
7,6.0,102,0.72,False,False,2,22.67,0.01
8,6.0,71,0.87,False,False,2,123.31,0.01
9,6.0,83,1.33,False,False,2,137.84,0.01
10,6.0,79,1.53,False,False,2,76.28,0.01
11,6.0,76,1.62,False,False,2,96.16,0.01
12,6.0,80,0.57,False,False,2,126.3,0.01
13,6.0,93,0.62,False,False,2,23.84,0.01
14,6.0,74,0.64,False,False,2,130.75,0.01
15,6.0,68,1.25,False,False,2,127.54,0.01
16,6.0,76,1.05,False,False,2,63.87,0.01
17,6.0,66,1.35,False,False,2,87.95,0.01
18,6.0,77,1.83,False,False,2,81.73,0.01
19,6.0,94,0.66,False,False,2,34.2,0.01
20,6.0,67,1.93,False,False,2,123.67,0.01
21,6.0,88,1.18,False,False,2,81.46,0.01
22,6.0,92,0.77,False,False,2,82.24,0.01
1,6.38,84,0.66,False,False,2,121.77,0.01
2,6.38,90,0.92,False,False,2,126.58,0.01
3,6.38,80,1.78,False,False,2,144.0,0.01
4,6.38,92,0.54,False,False,2,75.95,0.01
5,6.38,76,1.15,False,False,2,111.11,0.01
6,6.38,85,0.86,False,False,2,81.93,0.01
7,6.38,101,1.57,False,False,2,115.21,0.01
8,6.38,73,1.64,False,False,2,66.91,0.01
9,6.38,81,0.54,False,False,2,67.74,0.01
10,6.38,78,1.29,False,False,2,104.08,0.01
11,6.38,79,1.22,False,False,2,74.34,0.01
12,6.38,80,0.58,False,False,2,65.93,0.01
13,6.38,94,0.6,False,False,2,93.83,0.01
14,6.38,71,1.43,False,False,2,41.16,0.01
15,6.38,68,1.89,False,False,2,136.0,0.01
16,6.38,79,0.63,False,False,2,109.7,0.01
17,6.38,63,1.46,False,False,2,120.07,0.01
18,6.38,74,1.39,False,False,2,57.55,0.0
19,6.38,94,0.61,False,False,2,99.27,0.01
20,6.38,65,1.93,False,False,2,65.89,0.01
21,6.38,89,1.2,False,False,2,93.69,0.01
22,6.38,91,1.3,False,False,2,50.79,0.01
1,6.75,85,1.33,False,False,2,23.22,0.01
2,6.75,92,1.79,False,False,2,149.66,0.01
3,6.75,79,1.83,False,False,2,121.63,0.01
4,6.75,92,1.2,False,False,2,68.37,0.01
5,6.75,75,1.49,False,False,2,92.81,0.01
6,6.75,86,0.71,False,False,2,72.68,0.01
7,6.75,103,1.02,False,False,2,30.17,0.01
8,6.75,73,1.02,False,False,2,112.46,0.01
9,6.75,83,0.89,False,False,2,138.09,0.01
10,6.75,80,1.84,False,False,2,107.85,0.01
11,6.75,82,0.74,False,False,2,135.11,0.01
12,6.75,82,1.39,False,False,2,138.6,0.01
13,6.75,96,1.54,False,False,2,99.48,0.01
14,6.75,69,1.15,False,False,2,110.49,0.01
15,6.75,69,0.64,False,False,2,45.26,0.0
16,6.75,79,1.24,False,False,2,84.64,0.01
17,6.75,62,1.56,False,False,2,64.45,0.01
18,6.75,74,1.22,False,False,2,59.93,0.01
19,6.75,97,1.82,False,False,2,55.63,0.01
20,6.75,62,1.2,False,False,2,101.96,0.01
21,6.75,92,1.45,False,False,2,31.66,0.01
22,6.75,88,1.34,False,False,2,130.7,0.01
1,7.12,83,1.84,False,False,2,52.72,0.01
2,7.12,93,1.07,False,False,2,66.17,0.01
3,7.12,79,1.12,False,False,2,103.21,0.01
4,7.12,90,1.98,False,False,2,50.95,0.01
5,7.12,77,1.45,False,False,2,121.66,0.01
6,7.12,86,1.98,False,False,2,81.76,0.01
7,7.12,102,0.84,False,False,2,110.86,0.01
8,7.12,73,1.91,False,False,2,112.66,0.01
9,7.12,81,1.64,False,False,2,136.09,0.01
10,7.12,80,1.55,False,False,2,121.69,0.01
11,7.12,81,0.74,False,False,2,134.2,0.01
12,7.12,84,1.11,False,False,2,144.76,0.01
13,7.12,95,1.88,False,False,2,126.87,0.01
14,7.12,69,1.31,False,False,2,85.77,0.01
15,7.12,70,1.74,False,False,2,106.69,0.01
16,7.12,79,0.76,False,False,2,121.07,0.01
17,7.12,61,1.38,False,False,2,54.83,0.01
18,7.12,72,1.45,False,False,2,134.94,0.01
19,7.12,95,0.82,False,False,2,142.98,0.01
20,7.12,64,1.04,False,False,2,148.98,0.01
21,7.12,95,1.23,False,False,2,137.62,0.01
22,7.12,86,0.91,False,False,2,132.47,0.01
1,7.5,85,0.75,False,False,2,29.99,0.01
2,7.5,94,0.76,False,False,2,128.84,0.01
3,7.5,82,1.11,False,False,2,135.94,0.01
4,7.5,89,1.61,False,False,2,92.2,0.01
5,7.5,77,2.0,False,False,2,123.45,0.01
6,7.5,85,1.0,False,False,2,87.81,0.01
7,7.5,100,1.64,False,False,2,125.06,0.01
8,7.5,74,0.57,False,False,2,40.74,0.01
9,7.5,82,0.56,False,False,2,105.7,0.01
10,7.5,82,0.62,False,False,2,41.79,0.01
11,7.5,83,1.46,False,False,2,85.42,0.01
12,7.5,84,1.44,False,False,2,50.95,0.01
13,7.5,98,0.85,False,False,2,120.6,0.01
14,7.5,69,1.03,False,False,2,148.26,0.01
15,7.5,71,1.37,False,False,2,54.31,0.01
16,7.5,78,1.58,False,False,2,134.55,0.01
17,7.5,64,0.58,False,False,2,114.67,0.01
18,7.5,69,1.44,False,False,2,54.28,0.01
19,7.5,98,1.28,False,False,2,143.43,0.01
20,7.5,67,1.17,False,False,2,96.55,0.01
21,7.5,96,1.9,False,False,2,99.62,0.01
22,7.5,85,1.73,False,False,2,27.66,0.01
1,7.88,85,1.99,False,False,2,61.26,0.01
2,7.88,96,1.9,False,False,2,134.46,0.01
3,7.88,81,1.87,False,False,2,79.98,0.01
4,7.88,87,0.52,False,False,2,134.72,0.02
5,7.88,74,1.9,False,False,2,122.73,0.1
6,7.88,84,1.94,False,False,2,143.13,0.01
7,7.88,98,0.91,False,False,2,149.39,0.01
8,7.88,76,1.11,False,False,2,53.88,0.01
9,7.88,81,0.77,False,False,2,63.38,0.01
10,7.88,84,0.78,False,False,2,73.79,0.01
11,7.88,85,0.87,False,False,2,130.85,0.01
12,7.88,83,1.01,False,False,2,55.94,0.01
13,7.88,97,1.96,False,False,2,90.58,0.01
14,7.88,67,1.26,False,False,2,61.54,0.01
15,7.88,73,1.79,False,False,2,35.91,0.01
16,7.88,81,0.69,False,False,2,60.0,0.01
17,7.88,63,1.91,False,False,2,130.82,0.01
18,7.88,66,1.78,False,False,2,44.05,0.01
19,7.88,97,0.64,False,False,2,110.39,0.01
20,7.88,69,1.83,False,False,2,56.22,0.01
22,7.88,85,1.64,False,False,2,88.66,0.01
1,8.25,88,1.71,False,False,2,123.81,0.01
2,8.25,99,0.91,False,False,2,135.11,0.01
3,8.25,78,1.63,False,False,2,120.77,0.01
4,8.25,86,0.9,False,False,2,25.65,0.01
5,8.25,76,1.69,False,False,2,28.65,0.01
6,8.25,81,1.18,False,False,2,107.25,0.01
7,8.25,101,1.74,False,False,2,61.75,0.01
8,8.25,78,1.07,False,False,2,66.89,0.01
9,8.25,83,0.91,False,False,2,128.37,0.01
10,8.25,86,0.73,False,False,2,72.66,0.01
11,8.25,85,1.29,False,False,2,23.83,0.01
12,8.25,85,1.64,False,False,2,60.75,0.01
13,8.25,99,0.74,False,False,2,97.2,0.01
14,8.25,70,1.46,False,False,2,130.58,0.01
15,8.25,73,1.88,False,False,2,61.73,0.01
16,8.25,78,1.33,False,False,2,132.42,0.01
17,8.25,65,1.27,False,False,2,145.94,0.01
18,8.25,67,0.73,False,False,2,111.48,0.01
19,8.25,95,1.01,False,False,2,136.82,0.01
20,8.25,70,0.59,False,False,2,84.93,0.01
21,8.25,96,1.92,False,False,2,139.73,0.01
22,8.25,88,0.52,False,False,2,71.1,0.01
1,8.62,91,0.56,False,False,2,47.01,0.01
2,8.62,96,1.25,False,False,2,149.84,0.01
3,8.62,77,1.11,False,False,2,96.6,0.01
4,8.62,83,1.72,False,False,2,106.17,0.01
5,8.62,79,0.74,False,False,2,47.77,0.01
6,8.62,84,0.59,False,False,2,29.16,0.0
7,8.62,103,1.96,False,False,2,146.05,0.01
8,8.62,80,1.33,False,False,2,79.32,0.0
10,8.62,85,1.21,False,False,2,107.21,0.01
11,8.62,83,1.75,False,False,2,64.2,0.01
12,8.62,84,1.23,False,False,2,88.2,0.01
13,8.62,96,1.78,False,False,2,105.14,0.01
14,8.62,70,1.72,False,False,2,93.51,0.01
15,8.62,76,1.81,False,False,2,20.9,0.0
16,8.62,76,1.34,False,False,2,54.56,0.01
17,8.62,65,1.95,False,False,2,108.69,0.01
18,8.62,69,0.64,False,False,2,129.18,0.01
19,8.62,93,1.6,False,False,2,73.72,0.01
20,8.62,73,1.46,False,False,2,39.82,0.01
21,8.62,96,0.87,False,False,2,88.36,0.01
22,8.62,86,1.72,False,False,2,41.62,0.01
1,9.0,92,1.06,False,False,2,95.71,0.01
2,9.0,94,1.95,False,False,2,117.39,0.01
3,9.0,75,1.18,False,False,2,88.93,0.01
4,9.0,80,0.77,False,False,2,37.69,0.01
5,9.0,81,1.3,False,False,2,98.43,0.01
6,9.0,87,1.84,False,False,2,77.71,0.01
7,9.0,100,0.99,False,False,2,138.14,0.01
8,9.0,79,0.72,False,False,2,58.3,0.01
9,9.0,78,1.91,False,False,2,53.44,0.01
10,9.0,83,1.64,False,False,2,39.84,0.01
11,9.0,83,1.22,False,False,2,62.48,0.01
12,9.0,83,1.7,False,False,2,107.06,0.01
13,9.0,99,0.69,False,False,2,83.64,0.01
14,9.0,72,1.76,False,False,2,149.44,0.01
15,9.0,75,0.53,False,False,2,35.41,0.01
