player_id,sim_time_min,heart_rate,accel_value,impact_event,major_event,tier,network_delay_ms,edge_latency_ms
2,1.5,77,1.4,False,False,2,57.7,1938.66
3,1.5,89,1.24,False,False,2,147.3,1790.56
4,1.5,86,0.97,False,False,2,68.66,1718.98
5,1.5,72,0.72,False,False,2,88.34,1629.46
6,1.5,81,1.53,False,False,2,107.75,1520.96
7,1.5,74,1.64,False,False,2,95.66,1423.53
8,1.5,78,1.66,False,False,2,120.48,1302.02
9,1.5,91,1.84,False,False,2,116.67,1184.38
10,1.5,70,1.03,False,False,2,138.68,1044.79
11,1.5,69,1.26,False,False,2,50.95,992.68
12,1.5,84,0.69,False,False,2,20.67,971.4
13,1.5,76,1.25,False,False,2,101.79,867.68
14,1.5,70,1.52,False,False,2,99.65,766.99
15,1.5,74,0.77,False,False,2,71.54,693.98
16,1.5,71,1.05,False,False,2,71.7,621.34
17,1.5,80,0.89,False,False,2,127.93,491.69
18,1.5,79,1.31,False,False,2,134.73,356.14
19,1.5,79,1.73,False,False,2,133.56,221.51
20,1.5,87,1.64,False,False,2,108.13,112.66
21,1.5,87,0.62,False,False,2,111.45,0.01
22,1.5,80,1.73,False,False,2,58.68,1946.44
1,1.88,95,1.59,False,False,2,118.03,825.05
2,1.88,77,1.42,False,False,2,92.56,731.86
3,1.88,89,0.58,False,False,2,29.9,701.04
4,1.88,86,1.88,False,False,2,34.37,665.26
5,1.88,71,0.64,False,False,2,58.01,606.6
6,1.88,80,0.65,False,False,2,33.75,571.17
7,1.88,73,1.91,False,False,2,142.48,427.78
8,1.88,80,1.32,False,False,2,106.81,320.19
9,1.88,92,1.27,False,False,2,92.42,226.67
10,1.88,68,1.55,False,False,2,127.7,98.15
11,1.88,69,1.51,False,False,2,97.46,0.01
12,1.88,84,0.79,False,False,2,110.38,2053.87
13,1.88,73,1.68,False,False,2,70.64,1982.58
14,1.88,73,0.99,False,False,2,124.34,1857.53
15,1.88,77,0.62,False,False,2,141.01,1715.36
16,1.88,69,0.94,False,False,2,148.68,1565.81
17,1.88,80,1.84,False,False,2,42.89,1522.19
18,1.88,80,0.9,False,False,2,93.08,1428.26
19,1.88,79,1.72,False,False,2,130.7,1296.35
20,1.88,87,1.83,False,False,2,31.5,1263.53
21,1.88,89,1.94,False,False,2,147.08,1115.57
22,1.88,77,1.4,False,False,2,26.24,1087.93
1,2.25,98,0.59,False,False,2,86.26,0.01
2,2.25,79,1.07,False,False,2,55.89,2589.26
3,2.25,86,1.05,False,False,2,47.65,2540.96
4,2.25,88,0.85,False,False,2,119.52,2419.65
5,2.25,68,1.39,False,False,2,79.23,2339.85
6,2.25,83,1.15,False,False,2,39.25,2299.48
7,2.25,72,1.67,False,False,2,32.98,2264.75
8,2.25,77,0.6,False,False,2,117.46,2146.39
9,2.25,92,1.9,False,False,2,78.14,2067.62
10,2.25,68,0.91,False,False,2,147.05,1918.59
11,2.25,69,1.49,False,False,2,31.18,1886.77
12,2.25,82,1.09,False,False,2,100.68,1785.18
13,2.25,72,0.9,False,False,2,92.87,1690.66
14,2.25,72,0.97,False,False,2,29.44,1659.35
15,2.25,77,0.61,False,False,2,31.06,1626.47
16,2.25,67,1.69,False,False,2,110.15,1514.89
17,2.25,77,1.58,False,False,2,61.86,1452.54
18,2.25,81,1.79,False,False,2,25.92,1425.64
19,2.25,76,1.43,False,False,2,77.71,1346.99
20,2.25,88,1.97,False,False,2,108.55,1233.91
21,2.25,87,1.75,False,False,2,109.63,1123.34
22,2.25,74,1.72,False,False,2,59.62,1063.03
1,2.62,96,0.54,False,False,2,62.08,0.01
2,2.62,81,1.96,False,False,2,109.96,2732.02
3,2.62,83,1.85,False,False,2,76.86,2654.62
4,2.62,85,1.59,False,False,2,122.71,2531.0
5,2.62,68,1.46,False,False,2,94.04,2434.8
6,2.62,81,1.77,False,False,2,101.78,2331.82
7,2.62,73,0.84,False,False,2,53.69,2277.27
8,2.62,74,1.03,False,False,2,97.39,2178.43
9,2.62,92,1.07,False,False,2,21.48,2155.92
10,2.62,66,0.87,False,False,2,79.11,2075.97
11,2.62,66,0.53,False,False,2,61.5,2013.26
12,2.62,85,0.84,False,False,2,54.06,1958.19
13,2.62,70,1.37,False,False,2,48.82,1908.46
14,2.62,71,1.73,False,False,2,85.35,1822.35
15,2.62,78,0.96,False,False,2,106.6,1714.67
16,2.62,70,1.75,False,False,2,58.42,1655.45
17,2.62,77,1.29,False,False,2,53.94,1600.92
18,2.62,80,0.61,False,False,2,108.38,1491.64
19,2.62,79,1.71,False,False,2,56.27,1434.25
20,2.62,86,1.31,False,False,2,141.55,1292.0
21,2.62,86,0.5,False,False,2,120.34,1170.42
22,2.62,72,0.78,False,False,2,23.93,1145.42
1,3.0,94,0.55,False,False,2,144.19,0.02
2,3.0,80,0.51,False,False,2,33.32,2839.81
3,3.0,82,0.86,False,False,2,147.69,2691.19
4,3.0,86,0.53,False,False,2,47.68,2642.58
5,3.0,66,1.12,False,False,2,131.57,2510.07
7,3.0,71,1.01,False,False,2,130.65,2378.31
8,3.0,76,1.73,False,False,2,28.08,2348.96
9,3.0,91,0.79,False,False,2,101.74,2245.97
10,3.0,65,1.85,False,False,2,31.76,2213.24
11,3.0,69,0.61,False,False,2,126.01,2086.67
12,3.0,88,1.58,False,False,2,118.02,1967.59
13,3.0,67,0.59,False,False,2,87.87,1878.51
14,3.0,71,0.91,False,False,2,134.9,1741.27
15,3.0,81,0.63,False,False,2,49.21,1691.27
16,3.0,71,1.23,False,False,2,115.38,1574.84
17,3.0,77,0.82,False,False,2,54.69,1519.28
18,3.0,78,1.44,False,False,2,56.81,1461.74
19,3.0,82,1.87,False,False,2,129.15,1331.9
20,3.0,86,1.77,False,False,2,119.79,1211.15
21,3.0,86,1.83,False,False,2,33.01,1177.29
22,3.0,73,1.16,False,False,2,117.81,1058.39
1,3.38,96,1.0,False,False,2,57.44,0.02
2,3.38,79,1.09,False,False,2,116.11,2875.67
3,3.38,81,0.77,False,False,2,149.08,2725.88
5,3.38,68,1.71,False,False,2,115.5,2609.45
6,3.38,83,1.14,False,False,2,141.4,2467.0
7,3.38,73,0.94,False,False,2,110.86,2354.25
8,3.38,78,1.52,False,False,2,54.74,2298.17
9,3.38,88,1.37,False,False,2,98.44,2198.99
10,3.38,64,1.03,False,False,2,133.21,2065.35
11,3.38,67,0.68,False,False,2,49.48,2014.97
12,3.38,89,0.83,False,False,2,37.65,1976.15
13,3.38,69,1.87,False,False,2,143.29,1832.19
14,3.38,71,0.58,False,False,2,127.21,1703.9
15,3.38,84,1.8,False,False,2,69.97,1631.12
16,3.38,69,1.18,False,False,2,42.09,1588.15
17,3.38,79,1.34,False,False,2,91.74,1495.54
18,3.38,75,1.86,False,False,2,84.98,1408.74
19,3.38,84,0.64,False,False,2,103.33,1304.73
20,3.38,84,1.19,False,False,2,141.76,1162.32
21,3.38,83,1.36,False,False,2,93.7,1067.63
22,3.38,70,1.17,False,False,2,22.49,1043.6
1,3.75,93,1.64,False,False,2,42.04,0.02
2,3.75,78,0.62,False,False,2,137.36,1875.09
3,3.75,81,1.93,False,False,2,85.89,1788.18
4,3.75,87,0.58,False,False,2,62.36,1725.01
5,3.75,68,0.5,False,False,2,122.55,1601.27
6,3.75,83,0.58,False,False,2,63.89,1535.55
7,3.75,75,0.76,False,False,2,91.9,1442.45
8,3.75,79,1.59,False,False,2,76.34,1363.86
9,3.75,89,1.5,False,False,2,148.76,1214.1
10,3.75,64,0.98,False,False,2,106.85,1106.44
11,3.75,64,1.63,False,False,2,32.94,1072.67
12,3.75,87,1.48,False,False,2,124.11,947.5
13,3.75,67,1.46,False,False,2,124.82,822.05
14,3.75,70,1.24,False,False,2,148.35,672.05
15,3.75,82,0.8,False,False,2,81.64,589.26
16,3.75,71,1.94,False,False,2,101.26,486.35
17,3.75,81,1.98,False,False,2,23.53,461.41
18,3.75,75,1.54,False,False,2,141.71,317.26
19,3.75,85,0.97,False,False,2,149.26,166.66
20,3.75,81,0.57,False,False,2,55.72,109.31
21,3.75,80,1.28,False,False,2,106.65,0.01
22,3.75,69,1.21,False,False,2,106.01,1967.99
1,4.12,95,1.28,False,False,2,105.54,860.24
2,4.12,81,1.99,False,False,2,43.97,815.2
3,4.12,84,1.38,False,False,2,149.4,663.69
4,4.12,90,0.84,False,False,2,137.44,525.25
5,4.12,66,1.27,False,False,2,85.18,438.95
6,4.12,82,0.94,False,False,2,29.06,409.08
7,4.12,75,1.5,False,False,2,30.32,377.42
8,4.12,78,0.73,False,False,2,24.76,350.96
9,4.12,86,0.52,False,False,2,66.4,283.55
10,4.12,66,1.45,False,False,2,96.92,185.82
11,4.12,61,1.29,False,False,2,81.61,102.97
12,4.12,89,0.93,False,False,2,101.89,0.02
13,4.12,69,2.0,False,False,2,88.88,2041.96
14,4.12,72,1.77,False,False,2,42.46,1998.21
15,4.12,81,1.27,False,False,2,39.16,1958.41
16,4.12,71,1.77,False,False,2,47.83,1909.82
17,4.12,82,1.29,False,False,2,117.91,1791.25
18,4.12,73,0.67,False,False,2,44.39,1744.89
19,4.12,85,1.41,False,False,2,77.75,1665.75
20,4.12,80,1.01,False,False,2,45.05,1619.93
21,4.12,83,0.73,False,False,2,89.56,1529.42
22,4.12,68,0.51,False,False,2,33.61,1494.55
1,4.5,97,1.63,False,False,2,123.63,368.75
2,4.5,79,1.52,False,False,2,47.35,319.68
3,4.5,87,1.83,False,False,2,101.52,217.11
4,4.5,92,1.45,False,False,2,73.68,142.08
5,4.5,66,1.7,False,False,2,140.56,0.02
6,4.5,80,1.15,False,False,2,25.12,2363.39
7,4.5,77,0.67,False,False,2,22.81,2339.55
8,4.5,76,1.82,False,False,2,73.75,2263.41
9,4.5,83,1.05,False,False,2,118.82,2143.74
10,4.5,65,0.79,False,False,2,56.03,2087.12
11,4.5,64,1.58,False,False,2,65.66,2020.77
12,4.5,91,0.82,False,False,2,53.41,1966.11
13,4.5,69,1.22,False,False,2,47.61,1917.57
14,4.5,71,1.46,False,False,2,82.91,1833.69
15,4.5,80,0.64,False,False,2,105.94,1726.98
16,4.5,71,1.88,False,False,2,149.69,1575.35
17,4.5,85,0.66,False,False,2,120.3,1454.02
18,4.5,74,1.01,False,False,2,62.18,1389.83
19,4.5,86,1.48,False,False,2,32.18,1356.87
20,4.5,83,1.4,False,False,2,122.52,1233.26
21,4.5,82,1.45,False,False,2,57.63,1173.44
22,4.5,66,1.82,False,False,2,24.34,1148.2
1,4.88,99,0.98,False,False,2,146.97,0.02
2,4.88,76,1.35,False,False,2,110.92,2700.65
3,4.88,86,1.97,False,False,2,135.27,2563.87
4,4.88,93,1.95,False,False,2,40.21,2521.52
5,4.88,69,0.74,False,False,2,116.03,2404.29
7,4.88,78,1.42,False,False,2,60.49,2341.17
8,4.88,75,0.55,False,False,2,145.3,2194.74
9,4.88,81,0.78,False,False,2,98.22,2095.74
10,4.88,68,1.51,False,False,2,134.14,1960.77
11,4.88,62,1.06,False,False,2,141.14,1819.0
13,4.88,67,0.77,False,False,2,39.06,1779.0
14,4.88,70,1.91,False,False,2,148.17,1629.94
15,4.88,79,1.36,False,False,2,53.63,1574.99
16,4.88,72,1.5,False,False,2,49.45,1524.59
17,4.88,88,1.54,False,False,2,60.24,1463.61
18,4.88,71,1.76,False,False,2,124.49,1337.06
19,4.88,89,0.93,False,False,2,88.47,1247.84
20,4.88,85,1.09,False,False,2,98.39,1146.66
21,4.88,81,1.1,False,False,2,49.06,1095.73
22,4.88,65,1.4,False,False,2,65.08,1029.48
1,5.25,101,0.64,False,False,2,25.82,0.02
2,5.25,76,1.62,False,False,2,141.23,2783.33
3,5.25,83,1.34,False,False,2,141.75,2640.76
4,5.25,90,0.99,False,False,2,117.9,2521.86
5,5.25,68,1.98,False,False,2,59.56,2461.63
6,5.25,81,1.06,False,False,2,139.85,2321.07
7,5.25,80,1.47,False,False,2,63.06,2257.11
8,5.25,78,1.45,False,False,2,20.29,2236.01
9,5.25,80,0.71,False,False,2,32.68,2201.49
10,5.25,65,1.37,False,False,2,32.25,2167.71
11,5.25,61,0.62,False,False,2,137.87,2027.69
13,5.25,68,1.47,False,False,2,141.31,1885.39
14,5.25,72,1.09,False,False,2,51.95,1832.58
15,5.25,80,1.59,False,False,2,95.82,1735.71
16,5.25,70,1.15,False,False,2,58.79,1675.8
17,5.25,90,0.74,False,False,2,44.76,1628.89
18,5.25,68,1.97,False,False,2,139.74,1484.97
19,5.25,92,0.5,False,False,2,119.27,1364.73
20,5.25,84,1.26,False,False,2,77.06,1286.03
21,5.25,80,1.75,False,False,2,123.7,1158.81
22,5.25,63,0.64,False,False,2,23.35,1133.02
1,5.62,101,0.99,False,False,2,131.7,0.01
2,5.62,78,1.75,False,False,2,124.88,2622.98
3,5.62,84,1.47,False,False,2,43.34,2579.04
4,5.62,93,1.41,False,False,2,117.49,2460.84
5,5.62,66,1.81,False,False,2,141.85,2318.24
6,5.62,78,1.88,False,False,2,32.18,2285.03
7,5.62,80,0.52,False,False,2,83.56,2200.31
8,5.62,81,1.57,False,False,2,73.56,2124.46
9,5.62,80,1.08,False,False,2,59.63,2063.7
10,5.62,62,1.16,False,False,2,41.71,2021.07
11,5.62,60,1.37,False,False,2,101.6,1918.45
12,5.62,86,1.92,False,False,2,62.82,1854.9
13,5.62,66,1.79,False,False,2,49.29,1803.91
14,5.62,69,1.43,False,False,2,32.63,1770.24
15,5.62,81,1.26,False,False,2,140.58,1628.58
16,5.62,69,0.91,False,False,2,38.95,1588.91
17,5.62,88,1.17,False,False,2,131.74,1456.01
18,5.62,67,1.31,False,False,2,26.62,1428.37
19,5.62,95,1.7,False,False,2,134.32,1293.3
20,5.62,84,1.68,False,False,2,112.72,1179.83
21,5.62,82,1.52,False,False,2,105.29,1073.9
22,5.62,61,0.81,False,False,2,25.34,1047.66
1,6.0,101,1.15,False,False,2,45.06,0.02
2,6.0,76,1.83,False,False,2,40.19,2748.18
3,6.0,86,1.7,False,False,2,117.63,2629.5
4,6.0,96,1.08,False,False,2,40.95,2587.62
5,6.0,63,0.53,False,False,2,109.6,2477.3
6,6.0,75,0.52,False,False,2,133.19,2342.04
7,6.0,79,1.0,False,False,2,94.59,2246.53
8,6.0,84,1.54,False,False,2,127.14,2118.63
9,6.0,83,1.57,False,False,2,142.22,1975.29
10,6.0,64,0.65,False,False,2,58.14,1916.22
11,6.0,60,0.91,False,False,2,56.22,1858.49
12,6.0,85,0.86,False,False,2,48.72,1808.57
13,6.0,67,1.87,False,False,2,38.89,1768.6
14,6.0,70,1.19,False,False,2,85.83,1681.69
15,6.0,83,0.97,False,False,2,58.94,1621.67
16,6.0,68,0.63,False,False,2,54.36,1566.86
17,6.0,86,1.56,False,False,2,78.81,1487.09
18,6.0,65,1.63,False,False,2,149.2,1336.85
19,6.0,97,1.37,False,False,2,85.41,1249.33
20,6.0,82,0.9,False,False,2,80.17,1168.2
21,6.0,82,0.91,False,False,2,38.06,1129.42
22,6.0,60,1.75,False,False,2,44.93,1083.89
1,6.38,103,1.24,False,False,2,83.12,0.01
2,6.38,73,1.76,False,False,2,23.26,2548.31
3,6.38,83,1.46,False,False,2,53.64,2494.18
4,6.38,98,1.55,False,False,2,98.62,2394.51
5,6.38,66,1.43,False,False,2,98.53,2295.54
6,6.38,75,1.29,False,False,2,41.84,2253.17
7,6.38,77,1.13,False,False,2,24.98,2227.48
8,6.38,84,0.52,False,False,2,42.71,2183.79
9,6.38,80,1.96,False,False,2,123.19,2059.91
10,6.38,65,0.51,False,False,2,42.37,2016.82
11,6.38,63,0.66,False,False,2,24.83,1991.54
12,6.38,86,1.82,False,False,2,44.79,1946.07
13,6.38,70,1.95,False,False,2,56.65,1888.91
14,6.38,70,0.72,False,False,2,128.85,1759.35
15,6.38,82,0.59,False,False,2,127.98,1630.61
16,6.38,65,0.74,False,False,2,78.28,1551.7
17,6.38,87,1.81,False,False,2,80.47,1470.37
18,6.38,63,0.73,False,False,2,101.86,1367.47
19,6.38,96,1.47,False,False,2,83.71,1283.29
20,6.38,84,1.84,False,False,2,66.66,1215.87
21,6.38,80,0.63,False,False,2,100.3,1114.65
22,6.38,60,1.52,False,False,2,59.22,1054.91
1,6.75,101,1.16,False,False,2,53.51,0.01
2,6.75,73,1.56,False,False,2,55.73,2587.2
3,6.75,81,1.08,False,False,2,100.46,2485.95
4,6.75,99,0.94,False,False,2,107.71,2377.35
5,6.75,68,1.53,False,False,2,39.14,2336.1
6,6.75,72,0.9,False,False,2,34.74,2300.54
7,6.75,75,0.96,False,False,2,86.41,2213.05
8,6.75,86,1.91,False,False,2,49.33,2162.87
9,6.75,81,1.0,False,False,2,81.52,2080.35
10,6.75,68,1.62,False,False,2,118.15,1961.06
11,6.75,65,0.9,False,False,2,136.37,1823.01
12,6.75,86,1.18,False,False,2,39.05,1782.82
13,6.75,71,1.66,False,False,2,126.55,1655.55
14,6.75,67,0.94,False,False,2,28.95,1625.84
15,6.75,84,0.53,False,False,2,99.7,1524.66
16,6.75,65,1.17,False,False,2,108.41,1414.44
17,6.75,90,1.41,False,False,2,56.12,1356.86
18,6.75,60,0.96,False,False,2,66.83,1289.3
19,6.75,98,0.86,False,False,2,34.77,1253.48
20,6.75,87,1.0,False,False,2,45.81,1206.93
21,6.75,78,0.66,False,False,2,130.89,1075.41
22,6.75,63,0.87,False,False,2,33.25,1041.25
1,7.12,99,1.84,False,False,2,40.29,0.02
2,7.12,72,1.14,False,False,2,124.25,2665.4
3,7.12,79,1.95,False,False,2,111.85,2552.29
4,7.12,100,1.39,False,False,2,98.51,2453.26
5,7.12,68,1.16,False,False,2,109.23,2342.02
6,7.12,71,1.31,False,False,2,48.64,2292.46
7,7.12,77,1.83,False,False,2,43.04,2248.45
8,7.12,89,0.6,False,False,2,129.95,2116.86
9,7.12,81,1.49,False,False,2,64.72,2050.77
10,7.12,67,0.65,False,False,2,140.92,1908.75
11,7.12,65,1.0,False,False,2,145.59,1762.46
13,7.12,71,1.65,False,False,2,130.89,1627.85
14,7.12,68,1.81,False,False,2,73.08,1553.78
15,7.12,82,0.85,False,False,2,33.38,1519.53
16,7.12,68,1.66,False,False,2,51.39,1466.51
17,7.12,92,1.31,False,False,2,37.24,1428.38
18,7.12,62,1.7,False,False,2,32.12,1395.2
19,7.12,100,0.76,False,False,2,39.84,1354.16
20,7.12,88,0.73,False,False,2,93.75,1258.7
21,7.12,80,0.92,False,False,2,102.52,1155.57
22,7.12,63,1.22,False,False,2,89.51,1065.47
1,7.5,96,1.29,False,False,2,63.41,0.02
2,7.5,74,1.91,False,False,2,55.76,2714.59
3,7.5,77,1.99,False,False,2,22.56,2691.19
4,7.5,103,0.77,False,False,2,140.33,2549.52
5,7.5,66,1.21,False,False,2,133.77,2414.41
6,7.5,68,0.64,False,False,2,71.57,2341.95
7,7.5,76,0.77,False,False,2,69.29,2272.17
8,7.5,87,0.96,False,False,2,123.29,2147.72
9,7.5,78,1.24,False,False,2,90.41,2056.7
10,7.5,70,1.22,False,False,2,126.42,1929.68
11,7.5,65,0.75,False,False,2,26.42,1902.41
12,7.5,91,1.16,False,False,2,20.18,1881.63
13,7.5,74,0.81,False,False,2,36.44,1844.71
14,7.5,66,0.64,False,False,2,101.57,1742.24
15,7.5,85,1.73,False,False,2,129.65,1611.67
16,7.5,68,1.26,False,False,2,92.05,1518.85
17,7.5,89,0.67,False,False,2,23.55,1492.85
18,7.5,60,0.96,False,False,2,71.68,1420.21
19,7.5,103,1.53,False,False,2,138.34,1280.71
20,7.5,90,0.65,False,False,2,40.08,1239.56
21,7.5,81,1.62,False,False,2,48.01,1190.75
22,7.5,62,0.91,False,False,2,65.34,1124.75
1,7.88,98,1.89,False,False,2,123.36,0.02
2,7.88,74,0.77,False,False,2,138.45,2625.37
3,7.88,78,0.89,False,False,2,68.05,2556.6
4,7.88,103,0.95,False,False,2,24.47,2531.48
5,7.88,64,0.7,False,False,2,128.26,2401.56
6,7.88,70,1.28,False,False,2,44.4,2356.25
7,7.88,78,1.45,False,False,2,114.58,2240.91
8,7.88,88,0.55,False,False,2,82.36,2157.5
9,7.88,76,1.33,False,False,2,107.83,2048.51
10,7.88,73,0.56,False,False,2,121.7,1925.89
11,7.88,63,1.71,False,False,2,50.51,1874.68
12,7.88,89,1.97,False,False,2,32.48,1841.19
13,7.88,76,0.74,False,False,2,88.13,1751.69
14,7.88,69,1.53,False,False,2,144.98,1605.31
15,7.88,84,1.54,False,False,2,55.65,1548.49
16,7.88,68,0.82,False,False,2,75.77,1470.28
17,7.88,86,1.37,False,False,2,77.49,1391.75
18,7.88,60,0.74,False,False,2,59.91,1330.27
19,7.88,105,1.64,False,False,2,122.9,1206.4
20,7.88,88,1.7,False,False,2,37.37,1167.59
21,7.88,83,1.45,False,False,2,50.85,1115.07
22,7.88,63,1.78,False,False,2,36.0,1078.33
1,8.25,100,1.9,False,False,2,77.32,0.02
2,8.25,72,0.85,False,False,2,107.96,2577.65
3,8.25,77,0.86,False,False,2,95.49,2481.13
4,8.25,102,1.66,False,False,2,135.73,2344.47
5,8.25,65,1.5,False,False,2,139.09,2204.41
6,8.25,72,1.92,False,False,2,142.64,2061.13
7,8.25,77,1.78,False,False,2,97.13,1963.12
8,8.25,86,1.78,False,False,2,58.55,1903.76
9,8.25,78,1.77,False,False,2,104.03,1798.36
10,8.25,74,0.76,False,False,2,26.83,1770.73
11,8.25,65,1.59,False,False,2,57.67,1711.47
12,8.25,86,1.3,False,False,2,103.04,1607.0
13,8.25,76,1.99,False,False,2,77.83,1528.48
14,8.25,69,1.56,False,False,2,25.65,1501.92
15,8.25,85,0.87,False,False,2,29.72,1471.21
16,8.25,71,0.75,False,False,2,40.77,1429.61
17,8.25,86,1.92,False,False,2,59.53,1369.06
18,8.25,60,1.09,False,False,2,24.08,1344.34
19,8.25,107,0.74,False,False,2,40.02,1303.87
20,8.25,89,1.73,False,False,2,38.85,1264.01
21,8.25,85,1.85,False,False,2,101.45,1161.92
22,8.25,63,0.93,False,False,2,118.85,1042.4
1,8.62,102,1.23,False,False,2,40.94,0.01
2,8.62,69,0.59,False,False,2,28.97,2867.05
3,8.62,79,1.32,False,False,2,144.19,2721.98
4,8.62,102,1.4,False,False,2,129.39,2590.95
5,8.62,63,1.04,False,False,2,22.74,2567.46
6,8.62,75,0.97,False,False,2,29.77,2536.7
7,8.62,75,0.93,False,False,2,64.75,2470.86
8,8.62,83,1.15,False,False,2,85.74,2384.33
9,8.62,81,1.37,False,False,2,63.86,2319.48
10,8.62,74,1.49,False,False,2,38.21,2280.36
11,8.62,64,1.89,False,False,2,78.72,2199.88
12,8.62,85,0.55,False,False,2,34.16,2164.79
13,8.62,78,0.75,False,False,2,94.75,2069.09
14,8.62,70,1.93,False,False,2,68.36,1999.75
15,8.62,88,1.07,False,False,2,146.56,1850.81
16,8.62,72,0.86,False,False,2,67.68,1782.17
17,8.62,87,0.87,False,False,2,144.5,1637.08
18,8.62,60,1.22,False,False,2,63.07,1572.72
19,8.62,109,1.39,False,False,2,104.13,1467.61
